course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
MUSI GR8097,INDIV PROJECTS IN MUSICOLOGY,Sec. 1: Ethnomusicology; Sec. 2: Historical Musicology; Sec. 3: Music Theory; Sec. 4: Music Cognition; Sec. 5: Music Philosophy.,Ruth Opara,,,11997,,G8097-20261-016,INDIV PROJECTS IN MUSICOL,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/G8097-20261-016/,,In-Person,,3,,,20261MUSI8097G016,INDEPENDENT
MUSI GR8097,INDIV PROJECTS IN MUSICOLOGY,Sec. 1: Ethnomusicology; Sec. 2: Historical Musicology; Sec. 3: Music Theory; Sec. 4: Music Cognition; Sec. 5: Music Philosophy.,Marcos Balter,,,11999,,G8097-20261-017,INDIV PROJECTS IN MUSICOL,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/G8097-20261-017/,,In-Person,,3,,,20261MUSI8097G017,INDEPENDENT
MUSI GR8232,SEM IN MUSIC COMPOSITION II,Individual projects in composition.,,,,12551,,G8232-20261-001,SEM IN MUSIC COMPOSITION,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/G8232-20261-001/,,In-Person,,3,,,20261MUSI8232G001,SEMINAR
MUSI GR8413,SEM-ETHOMUSICLGY:FLD MTHDS II,"Prerequisites: MUSI G8412. A study of the theoretical and practical aspects of ethnomusicological field work, using the New York area as a setting for exercises and individual projects.",Alessandra M Ciucci,,,12552,,G8413-20261-001,SEM-ETHOMUSICLGY:FLD MTHD,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/G8413-20261-001/,,In-Person,,3,MUSI G8412,,20261MUSI8413G001,SEMINAR
MUSI GR8501,Dissertation Proposal Seminar II,Interdisciplinary group work as part of Dissertation Proposal Seminar series.,Knar Abrahamyan,,,12714,,G8501-20261-001,Dissertation Proposal Sem,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/G8501-20261-001/,,In-Person,,3,,,20261MUSI8501G001,SEMINAR
MUSI GU4208,Music Production & Studio Composition,"This course explores the recording studio and Digital Audio Workstations (DAWs) as tools for diverse compositional practices. By exploring a range of recording and editing techniques to craft new musical works beyond the limitations of live performance, this class encourages a seamless blend of composition and music production. Various genres, artists, and techniques that push the boundaries of music recording will be studied, such as Jamaican dub, musique concrète, hyper-pop, jazz fusion, and more. Students will gain hands-on experience with DAWs, exploring tools like effects processing, layering, and spatial placement. They will learn to listen closely to pieces exemplifying these techniques, building a shared analytic vocabulary to describe them. Students will also create original pieces, applying and building on the techniques studied in class, while engaging in constructive feedback with peers.",Anna Meadors,,,12542,,W4208-20261-001,Music Production & Studio,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W4208-20261-001/,,In-Person,,3,,,20261MUSI4208W001,STUDIO
MUSI GU4215,Modular Sound Synthesis,"Modular Sound Synthesis is a hands-on studio class that explores contemporary techniques for synthesizers both in studio practice and performance while framing them in the historical context in which they developed. The class approaches the fundamentals of sound and synthesis through the perspective of Columbia’s Computer Music Center: vintage function generators, suitcase reel-to-reel tape machines, prototype modules, custom devices; and the first programmable music synthesizer, the RCA Mark II. Students will learn to perform and compose on both hardware devices and software emulations, utilizing them as a creative tool for recording and live performance. Topics include oscillators, modulation, sequencers, voltage processing, wave shaping, filters, and LFOs. The course will engage in listening to both historical and contemporary examples to develop critical listening skills. This class is designed as a follow-up to Intro to Digital Music for undergraduates or graduate students interested in integrating modular synthesis within their artistic practice.",Danielle R Dobkin,,,12543,,W4215-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W4215-20261-001/,,In-Person,,3,,,20261MUSI4215W001,SEMINAR
MUSI GU4420,MUSIC AND PROPERTY,"Music and Property is an advanced lecture/discussion course wherein we will consider the philosophical questions of whether and how an individual, a culture, an institution, or a community can ""own"" music, for the most part by examining several raging current disputes and debates over the appropriation and enforcement of musical ""property"" rights. While the course will begin with a theoretical overview of these issues, most of the course will consist of examining key case studies where rights to the ownership of music have been disputed, litigated, or subject to legislative or disciplinary revision. This course raises the questions: 1) What does it mean to ""own"" music? 2) In what senses can music be conceptualized as ""property?"" 3) How do divergent understandings of music's status as ""property"" shape contemporary debates and discourses in the particular areas of disputes over ""illegal downloading"" of copyrighted music and the ""repatriation"" of Native American musical recordings as ""cultural property?""",Aaron A Fox,,,16242,,W4420-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W4420-20261-001/,,In-Person,,3,,,20261MUSI4420W001,LECTURE
MUSI GU4438,Music and Global Africa,"This course examines the transatlantic sounds of African music, including Afrobeat, Afrobeats, Amapiano, Chimurenga, Highlife, Kwaito, Makossa, Reggae, and more, to explore the rich cultural roots of African musical traditions and how they navigate and assimilate within the global popular culture sphere. From migration and collaborations to the rise of African artists in the era of advanced technology, the course uncovers how these genres transcend borders, inspire cross-cultural innovation, and influence the global music scene in contemporary times. Critical issues such as cultural appropriation, commodification, gender, health, and authenticity in the ever-evolving global music industry will be explored. By the end of the course, you will have a deep understanding of the complex dynamics driving the influence and dissemination of African music across the world.",Ruth Opara,,,12544,,W4438-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W4438-20261-001/,,In-Person,,3,,,20261MUSI4438W001,SEMINAR
MUSI GU4515,CONDUCTING MUSIC,"Prerequisites: advanced music major and extensive contemporary music background. Analysis of the modern repertory of contemporary music with directional emphasis on actual conducting preparation, beating patterns, rhythmic notational problems, irregular meters, communication, and transference of musical ideas. Topics will include theoretical writing on 20th-century conducting, orchestration, and phrasing.",Jeffrey Milarsky,,,12545,,W4515-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W4515-20261-001/,,In-Person,,3,,,20261MUSI4515W001,LECTURE
MUSI GU4635,Recording Studio Sessions,"Recording Studio Sessions places students in weekly recording sessions with guest bands and music ensembles. The course aims to give students as much hands-on recording studio experience as possible, with the end goal of developing studio skills that lead to the production of professional-level audio materials. Students explore a wide range of studio experiences, from learning both digital and analog workflows to handling varied musical groups, so that, following the course, they may either pursue further study in upper-level sound engineering programs, find work in professional studios, or simply gain a more profound understanding of the studio environment for their own creative work.",David Adamcyk,,,11687,,W4635-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W4635-20261-001/,,In-Person,,3,,,20261MUSI4635W001,STUDIO
MUSI GU4998,SUPERVISED INDEPENDENT STUDY,,Seth Cluett,,,11986,,W4998-20261-001,SUPERVISED INDEPENDENT ST,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W4998-20261-001/,,In-Person,,1-3,,,20261MUSI4998W001,INDEPENDENT
MUSI UN1002,FUNDAMENTALS OF MUSIC,"Introduction to music, including notation, written and aural skills, and basic conceptual resources of music theory. Exploration of scale, mode, rhythm, meter, texture and form, with reference to a diverse range of musics.",Michael J Rose,,,12516,,V1002-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V1002-20261-001/,,In-Person,,3,,,20261MUSI1002V001,LECTURE
MUSI UN1350,Introduction to Musicianship,"This course is designed for students who have little or no experience with playing, performing, reading, studying, composing, or improvising music. Students will be introduced to both skills and concepts that will enable them to participate in music making and deepen their appreciation of all types of music.",Sadie Dawkins,,,12517,,W1350-20261-001,Introduction to Musicians,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/W1350-20261-001/,,In-Person,,1,,,20261MUSI1350W001,LABORATORY
MUSI UN1594,BARNARD-COLUMBIA CHORUS II,"Prerequisites: auditions by appointment made at first meeting. Contact Barnard College, Department of Music (854-5096). Membership in the chorus is open to all men and women in the University community. The chorus gives several public concerts each season, both on and off campus, often with other performing organizations. Sight-singing sessions offered. The repertory includes works from all periods of music literature. Students who register for chorus will receive a maximum of 4 points for four or more semesters.",Gail R Archer,,,00104,,V1594-20261-001,,Music @Barnard,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V1594-20261-001/,,,,1,,,20261MUSI1594V001,REHEARSAL
MUSI UN1596,BARNARD-COLUMBIA-CHAMBR SINGER,"Prerequisites: contact Barnard College, Department of Music (854-5096). Membership in the chorus is open to all men and women in the University community. The chorus gives several public concerts each season, both on and off campus, often with other performing organizations. Sight-singing sessions offered. The repertory includes works from all periods of music literature.",Gail R Archer,,,00105,,V1596-20261-001,BARNARD-COLUMBIA CHAMBR SINGER,Music @Barnard,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V1596-20261-001/,,,,1,,,20261MUSI1596V001,REHEARSAL
MUSI UN2024,Mozart   s Multiple Musical Personas,"In this course we will study major works by Wolfgang Amadeus Mozart (1756-1791) in the Enlightenment cultures of players, listeners, and the operatic stage. Drawing on the influential persona theory of Edward T. Cone (
The Composer’s Voice
) that seeks to answer the question “If music is a language, then who is speaking?” we will consider the multiple personas Mozart constructed as vehicles for musical expression. For instrumental music (chamber music, concerto, symphony, fantasia) our topics will include musical sociability, the agency of instrumental protagonists, and the projection of affective states. For comic opera, the natural home of deceptive practices, we will consider the many ironies of persuasion. To what extent is the composer “in the work”? These insights may be applied to other composers in the western classical tradition. Reading knowledge of music is NOT required in this course.",Elaine Sisman,,,16235,,V2024-20261-001,Mozarts Multiple Musical,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2024-20261-001/,,In-Person,,3,,,20261MUSI2024V001,LECTURE
MUSI UN2034,MUSIC & MYTH,"The course explores the relationship between music and myth in Western culture, with particular emphasis on the role that mythological narratives continued to play in societies where rituals and other forms of symbolic behavior were gradually displaced and abandoned. Greek civilization provided the model for a dramatic representation of human behavior rooted in the union of music and myth. Despite the decline of ritual in modern Western societies, the model of ancient tragedy continued to inspire ritual-like performances of mythological themes in complex literary, musical, and theatrical works. We will develop in-depth analyses of myths
 that gave rise to particularly influential and rich musical traditions, including those of Odysseus, Orpheus, Oedipus, Ariadne, and Semele, as well as Wagner’s use of Norse mythology. In the process, we will investigate how myths were borrowed, adapted, reinterpreted, transformed, or recreated within the context of changing cultural configurations and against the backdrop of different claims about the meaning of the knowledge preserved and transmitted as myth.",Giuseppe Gerbino,,,12521,,V2034-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2034-20261-001/,,In-Person,,3,,,20261MUSI2034V001,LECTURE
MUSI UN2034,MUSIC & MYTH,"The course explores the relationship between music and myth in Western culture, with particular emphasis on the role that mythological narratives continued to play in societies where rituals and other forms of symbolic behavior were gradually displaced and abandoned. Greek civilization provided the model for a dramatic representation of human behavior rooted in the union of music and myth. Despite the decline of ritual in modern Western societies, the model of ancient tragedy continued to inspire ritual-like performances of mythological themes in complex literary, musical, and theatrical works. We will develop in-depth analyses of myths
 that gave rise to particularly influential and rich musical traditions, including those of Odysseus, Orpheus, Oedipus, Ariadne, and Semele, as well as Wagner’s use of Norse mythology. In the process, we will investigate how myths were borrowed, adapted, reinterpreted, transformed, or recreated within the context of changing cultural configurations and against the backdrop of different claims about the meaning of the knowledge preserved and transmitted as myth.",Giuseppe Gerbino,,,20144,,V2034-20261-AU1,,Auditing,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2034-20261-AU1/,,In-Person,,0,,,20261MUSI2034VAU1,LECTURE
MUSI UN2205,INTRODUCTION TO DIGITAL MUSIC,An introduction to the potential of digital sound synthesis and signal processing. Teaches proficiency in elementary and advanced digital audio techniques. This course aims to challenge some of the tacet assumptions about music that are built into the design of various user interfaces and hardware and fosters a creative approach to using digital audio workstation software and equipment.  Permission of Instructor required to enroll. Music Majors have priority for enrollment.,Corie Rose Soumah,,,12524,,V2205-20261-001,INTRODUCTION TO DIGITAL M,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2205-20261-001/,,In-Person,,3,,,20261MUSI2205V001,LECTURE
MUSI UN2205,INTRODUCTION TO DIGITAL MUSIC,An introduction to the potential of digital sound synthesis and signal processing. Teaches proficiency in elementary and advanced digital audio techniques. This course aims to challenge some of the tacet assumptions about music that are built into the design of various user interfaces and hardware and fosters a creative approach to using digital audio workstation software and equipment.  Permission of Instructor required to enroll. Music Majors have priority for enrollment.,Anna Meadors,,,12526,,V2205-20261-002,INTRODUCTION TO DIGITAL M,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2205-20261-002/,,In-Person,,3,,,20261MUSI2205V002,LECTURE
MUSI UN2318,MUSIC THEORY I,Elementary analysis and composition in a variety of modal and tonal idioms.,Peter M Susser,,,12527,,V2318-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2318-20261-001/,,In-Person,,3,,,20261MUSI2318V001,LECTURE
MUSI UN2319,MUSIC THEORY II,Elementary analysis and composition in a variety of tonal idioms.,Galen P Degraf,,,12528,,V2319-20261-001,,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2319-20261-001/,,In-Person,,3,,,20261MUSI2319V001,LECTURE
MUSI UN2320,Introduction to Music Cognition,"The aim of music cognition is to understand the musical mind. This course is an introduction to a variety of key topics in this field, including human development, evolution, neural processing, embodied knowledge, memory and anticipation, cross-cultural perspectives, and emotions. The course explores recent research on these topics, as well as ways in which this research can be applied to music scholarship. Readings are drawn from fields as diverse as music theory, psychology, biology, anthropology, and neuroscience, and include general works in cognitive science, theoretical work focused on specific musical issues, and reports of empirical research.",Mariusz Kozak,,,12529,,V2320-20261-001,Intro to Music Cognition,Music,MUSI,https://doc.sis.columbia.edu/subj/MUSI/V2320-20261-001/,,In-Person,,3,,,20261MUSI2320V001,LECTURE
